code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
US.TNP.PRF,TSAKOS ENERGY NAVIGATION CUM RED PERP PFD FIXED TO FLTG SER F,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259211,False,N/A,False,,US_NYSE
US.TNPGY,TAURON POLSKA ENERGIA SA UNSP ADR EA REPR 10 ORD PLN5.00,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273343,False,N/A,False,,US_PINK
US.TNPH,TIAN'AN PHARMACEUTICAL COMPANY LTD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187277946,False,N/A,False,,US_PINK
US.TNRG,THUNDER ENERGIES CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512382,False,N/A,False,,US_PINK
US.TNTRQ,"Tintri, Inc.(Delisted)",1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78245714416114,False,N/A,False,,US_PINK
US.TNXP,Tonix Pharmaceuticals,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,208485,False,N/A,False,,US_NASDAQ
US.TNYA,Tenaya Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,2021-07-30,80900004211625,False,N/A,False,,US_NASDAQ
US.TOBAD,Taat Lifestyle & Wellness Ltd.,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84314503219994,False,N/A,False,,US_PINK
US.TOELY,Tokyo Electron (ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,76347338869449,False,N/A,False,,US_PINK
US.TOEYD,TOEYD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187277955,False,N/A,False,,US_PINK
US.TOFB,Tofutti Brands Inc,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212504717,False,N/A,False,,US_PINK
US.TOGI,TurnOnGreen Inc,1,STOCK,N/A,,N/A,,N/A,N/A,2023-07-11,85310935643915,False,N/A,False,,US_PINK
US.TOI,The Oncology Institute,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81368155648249,False,N/A,False,,US_NASDAQ
US.TOIPY,THAI OIL PUBLIC CO LIMITED UNSP ADR EA REPR 10 ORD THB10.00,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187277958,False,N/A,False,,US_PINK
US.TOKUY,Tokyu (ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84104049822033,False,N/A,False,,US_PINK
US.TOL,Toll Brothers,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201878,False,N/A,False,,US_NYSE
US.TOMYY,TOMY (ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136031628,False,N/A,False,,US_PINK
US.TOMZ,TOMI Environmental Solutions,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79607219050211,False,N/A,False,,US_NASDAQ
US.TONR,TONNER ONE WORLD HOLDINGS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83623013482216,False,N/A,False,,US_PINK
US.TONX,TON Strategy,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87325275311715,False,N/A,False,,US_NASDAQ
US.TOON,Kartoon Studios,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83893596422413,False,N/A,False,,US_AMEX
US.TOP,Top Financial Group,1,STOCK,N/A,,N/A,,N/A,N/A,2022-06-01,82218559174458,False,N/A,False,,US_NASDAQ
US.TOPP,Toppoint Holdings,1,STOCK,N/A,,N/A,,N/A,N/A,2025-01-22,86311663026909,False,N/A,False,,US_AMEX
US.TOPPY,Toppan Holdings (ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136031630,False,N/A,False,,US_PINK
US.TOPS,Top Ships,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201117,False,N/A,False,,US_AMEX
US.TOPZ,TOPAZ RESOURCES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512876,False,N/A,False,,US_PINK
US.TORM,TOR MINERALS INTL INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187238518,False,N/A,False,,US_PINK
US.TORO,TORO CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83421150019026,False,N/A,False,,US_NASDAQ
US.TOST,Toast,1,STOCK,N/A,,N/A,,N/A,N/A,2021-09-22,81097572707632,False,N/A,False,,US_NYSE
US.TOTDY,TOTO (ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136031632,False,N/A,False,,US_PINK
US.TOUR,Tuniu,1,STOCK,N/A,,N/A,,N/A,N/A,2014-05-09,210017,False,N/A,False,,US_NASDAQ
US.TOVX,Theriva Biologics,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82794084792880,False,N/A,False,,US_AMEX
US.TOWN,TowneBank,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205901,False,N/A,False,,US_NASDAQ
US.TOYO,TOYO Co,1,STOCK,N/A,,N/A,,N/A,N/A,2022-03-16,85491324270828,False,N/A,False,,US_NASDAQ
US.TPB,Turning Point Brands,1,STOCK,N/A,,N/A,,N/A,N/A,2016-05-11,211822,False,N/A,False,,US_NYSE
US.TPC,Tutor Perini,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205610,False,N/A,False,,US_NYSE
US.TPCS,TechPrecision,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212491654,False,N/A,False,,US_NASDAQ
US.TPET,Trio Petroleum,1,STOCK,N/A,,N/A,,N/A,N/A,2023-04-18,83451214790140,False,N/A,False,,US_AMEX
US.TPG,TPG Inc,1,STOCK,N/A,,N/A,,N/A,N/A,2022-01-13,81505594602080,False,N/A,False,,US_NASDAQ
US.TPGXL,TPG OPERATING GROUP II LP 6.95% JR NTS 15/03/2064 USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84980223153076,False,N/A,False,,US_NASDAQ
US.TPH,Tri Pointe Homes,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201704,False,N/A,False,,US_NYSE
US.TPHS,Trinity Place Holdings,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,211578,False,N/A,False,,US_PINK
US.TPICQ,TPI Composites,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87265145769450,False,N/A,False,,US_PINK
US.TPII,TRIAD PRO INNOVATORS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84378927730288,False,N/A,False,,US_PINK
US.TPL,Texas Pacific Land,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205204,False,N/A,False,,US_NYSE
US.TPNEF,HEMLO MNG CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87900800929883,False,N/A,False,,US_PINK
US.TPPM,TMPOS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513466,False,N/A,False,,US_PINK
US.TPR,Tapestry,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,75028783908231,False,N/A,False,,US_NYSE
US.TPRKY,TRAVIS PERKINS PLC SPON ADR EA REPR 1 ORD GBP0.10 (P/S),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273358,False,N/A,False,,US_PINK
US.TPRP,TOWER PROPERTIES COMPANY,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273359,False,N/A,False,,US_PINK
US.TPST,Tempest Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80766860225119,False,N/A,False,,US_NASDAQ
US.TPTA,TERRA PROPERTY TRUST INC 6.00% NOTES DUE 30/06/2026,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80711025650138,False,N/A,False,,US_NYSE
US.TPTW,TPT GLOBAL TECH INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84477711978319,False,N/A,False,,US_PINK
US.TPVG,TriplePoint Venture Growth BDC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,208307,False,N/A,False,,US_NYSE
US.TPZEY,TOPAZ ENERGY CORP UNSPON ADS EACH REP 1 COM,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87114821913661,False,N/A,False,,US_PINK
US.TR,Tootsie Roll Industries,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,204221,False,N/A,False,,US_NYSE
US.TRAD.U,APEX TECH ACQUISITION INC UNIT (1 ORD SHR AND 1 RIGHT 1/4 ORD SHR),1,STOCK,N/A,,N/A,,N/A,N/A,2026-02-26,88085484525540,False,N/A,False,,US_NYSE
US.TRADU,APEX Tech Acquisition Inc.,1,STOCK,N/A,,N/A,,N/A,N/A,2026-02-26,88085484525549,False,N/A,False,,US_NYSE
US.TRAK,ReposiTrak,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84447647179801,False,N/A,False,,US_NYSE
US.TRATY,TRATON SE UNSPON ADS EACH REP 1 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273362,False,N/A,False,,US_PINK
US.TRAW,Traws Pharma,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85104777213059,False,N/A,False,,US_NASDAQ
US.TRAXV,FIRST TRACKS BIOTHERAPEUTICS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,88252988250598,False,N/A,False,,US_NASDAQ
US.TRBD,TURBODYNE TECHNOLOGIES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87368224984846,False,N/A,False,,US_PINK
US.TRC,Tejon Ranch,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205727,False,N/A,False,,US_NYSE
US.TRCK,TRACK GROUP INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513053,False,N/A,False,,US_PINK
US.TRCSY,TRCSY,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187277980,False,N/A,False,,US_PINK
US.TRCTD,TRACTION URANIUM CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85860691459372,False,N/A,False,,US_PINK
US.TRCY,TRI CITY BANKSHARES CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273366,False,N/A,False,,US_PINK
US.TRDA,Entrada Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,2021-10-29,81282256302075,False,N/A,False,,US_NASDAQ
US.TRDX,TREND EXPLORATION INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273367,False,N/A,False,,US_PINK
US.TREE,LendingTree,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205747,False,N/A,False,,US_NASDAQ
US.TREID,TREID,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273368,False,N/A,False,,US_PINK
US.TREN,TREN,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273369,False,N/A,False,,US_PINK
US.TREP,AFINIDA INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511738,False,N/A,False,,US_PINK
US.TREVQ,TREVALI MINING CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82575041460478,False,N/A,False,,US_PINK
US.TREX,Trex Co.,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201198,False,N/A,False,,US_NYSE
US.TRGP,Targa Resources,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205225,False,N/A,False,,US_NYSE
US.TRGSU,TRG LATIN AMER ACQUISITIONS CORP UNITS CONS 1 CL A ORD & 1 RT(20/02/2031),1,STOCK,N/A,,N/A,,N/A,N/A,2026-02-26,88085484525541,False,N/A,False,,US_NASDAQ
US.TRI,Thomson Reuters,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203368,False,N/A,False,,US_NASDAQ
US.TRIB,Trinity Biotech,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203242,False,N/A,False,,US_NASDAQ
US.TRII,TRIO RESOURCES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187277984,False,N/A,False,,US_PINK
US.TRIN,Trinity Capital,1,STOCK,N/A,,N/A,,N/A,N/A,2021-01-29,80096845322785,False,N/A,False,,US_NASDAQ
US.TRINI,TRINITY CAPITAL INC 7.875% NTS 30/09/2029,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85577223617039,False,N/A,False,,US_NASDAQ
US.TRINL,TRINITY CAPITAL INC 7.00% NOTES DUE 16/01/2025,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82467667277929,False,N/A,False,,US_NASDAQ
US.TRINZ,TRINITY CAPITAL INC 7.875% NOTES DUE 2029,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270305,False,N/A,False,,US_NASDAQ
US.TRIP,TripAdvisor,1,STOCK,N/A,,N/A,,N/A,N/A,2011-12-21,203412,False,N/A,False,,US_NASDAQ
US.TRIT,Triterras,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79783312695419,False,N/A,False,,US_NASDAQ
US.TRKNY,TURK TELEKOMUNIKASYON AS UNSPON ADR EACH REPR 2 SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511579,False,N/A,False,,US_PINK
US.TRKYY,TURKIYE SINAI KALKINMA BANKASI UNSPON ADR EA REPR 10 ORD TRY0.00,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273372,False,N/A,False,,US_PINK
US.TRLC,TRILINC GLOBAL IMPACT FD LLC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187277987,False,N/A,False,,US_PINK
US.TRLM,TRULEUM INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187277990,False,N/A,False,,US_PINK
US.TRMB,Trimble,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203514,False,N/A,False,,US_NASDAQ
US.TRMD,Torm,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,75204877567719,False,N/A,False,,US_NASDAQ
US.TRMK,Trustmark,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205378,False,N/A,False,,US_NASDAQ
US.TRMOY,TOURMALINE OIL CORP UNSPON ADS EACH REP 0.3 COM,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87050397404010,False,N/A,False,,US_PINK
US.TRN,Trinity Industries,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201369,False,N/A,False,,US_NYSE
US.TRNLY,THE TRENDLINES GROUP LTD. SPON ADR EACH REP 50 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511869,False,N/A,False,,US_PINK
US.TRNR,Interactive Strength,1,STOCK,N/A,,N/A,,N/A,N/A,2023-04-28,83300890934578,False,N/A,False,,US_NASDAQ
US.TRNS,Transcat,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206456,False,N/A,False,,US_NASDAQ
US.TRNX,TARONIS TECHNOLOGIES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,77077483301250,False,N/A,False,,US_PINK
US.TRNY.U,TRINITY ACQUISITION CORP UNIT 1 ORD CL A & 1/3 WT EXP(01/04/2026),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80440442707411,False,N/A,False,,US_NYSE
US.TROLB,TOOTSIE ROLL INDUSTRIES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273374,False,N/A,False,,US_PINK
US.TRON,Tron Inc,1,STOCK,N/A,,N/A,,N/A,N/A,2023-08-15,87123411823636,False,N/A,False,,US_NASDAQ
US.TROO,TROOPS Inc,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81372450615552,False,N/A,False,,US_NASDAQ
US.TROW,T. Rowe Price,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202323,False,N/A,False,,US_NASDAQ
US.TROX,Tronox,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206872,False,N/A,False,,US_NYSE
US.TRP,TC Energy,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202868,False,N/A,False,,US_NYSE
US.TRPCY,TRUE CORPORATION PCL UNSPON ADS EACH REP 50 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86672440280848,False,N/A,False,,US_PINK
US.TRPN.PRG,TRITON INTL LTD 7.5 CUM SER G PREF STK,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87909390865706,False,N/A,False,,US_NYSE
US.TRPOY,BRAVA ENERGIA S.A. UNSP ADR EACH REPR 1 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187277994,False,N/A,False,,US_PINK
US.TRRE,TERRA ENERGY & RESOURCE LTD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273377,False,N/A,False,,US_PINK
US.TRRI,TRINITY RES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273378,False,N/A,False,,US_PINK
US.TRS,TriMas Corp,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205629,False,N/A,False,,US_NASDAQ
US.TRSG,Tungray Technologies,1,STOCK,N/A,,N/A,,N/A,N/A,2024-04-19,85018877858810,False,N/A,False,,US_NASDAQ
US.TRSI,TROPHY RESOURCES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273379,False,N/A,False,,US_PINK
US.TRSO,TRANSUITE ORG INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187277997,False,N/A,False,,US_PINK
US.TRST,Trustco Bank,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205426,False,N/A,False,,US_NASDAQ
US.TRT,Trio-Tech International,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,209369,False,N/A,False,,US_AMEX
US.TRTFV,TRITON INTL LTD 7.625 % SER F CUM RED PERP PFD SHS (WI),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86406152307718,False,N/A,False,,US_PINK
US.TRTN.PR,TRITON INTL LTD 7.5 CUM SER G PREF STK,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87909390865704,False,N/A,False,,US_NYSE
US.TRTN.PRA,TRITON INTL LTD 8.5% CUM RED PREF SHS SR A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617861083,False,N/A,False,,US_NYSE
US.TRTN.PRB,TRITON INTL LTD 8.00% CUM RED PERP PREF SHS SER B,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617861084,False,N/A,False,,US_NYSE
US.TRTN.PRC,TRITON INTL LTD 7.375% CUM RED PERP PREF SHS SER C,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259212,False,N/A,False,,US_NYSE
US.TRTN.PRD,TRITON INTL LTD 6.875% SER D CUMULATVE RED PFD SHS USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259213,False,N/A,False,,US_NYSE
US.TRTN.PRE,TRITON INTL LTD 5.75% SER E CUM RED PFD SHS USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259214,False,N/A,False,,US_NYSE
US.TRTN.PRF,TRITON INTL LTD 7.625 % SER F CUM RED PERP PFD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86466281850044,False,N/A,False,,US_NYSE
US.TRTN.PRG,TRITON INTL LTD 7.5 CUM SER G PREF STK,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87909390865707,False,N/A,False,,US_NYSE
US.TRTX.PRC,TPG RE FINANCE TRUST INC 6.25% CUM RED PREF SHS SER C,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259215,False,N/A,False,,US_NYSE
US.TRU,TransUnion,1,STOCK,N/A,,N/A,,N/A,N/A,2015-06-25,204188,False,N/A,False,,US_NYSE
US.TRUG,TruGolf,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84838489232082,False,N/A,False,,US_NASDAQ
US.TRUL,TRULITE INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513484,False,N/A,False,,US_PINK
US.TRUMY,Terumo (ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513409,False,N/A,False,,US_PINK
US.TRUP,Trupanion,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,210211,False,N/A,False,,US_NASDAQ
US.TRUX,TRUXTON CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187278001,False,N/A,False,,US_PINK
US.TRV,The Travelers Companies,1,STOCK,N/A,,N/A,,N/A,N/A,1991-11-08,202633,False,N/A,False,,US_NYSE
US.TRVG,Trivago,1,STOCK,N/A,,N/A,,N/A,N/A,2016-12-16,212404,False,N/A,False,,US_NASDAQ
US.TRVI,Trevi Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,2019-05-07,77343771282843,False,N/A,False,,US_NASDAQ
US.TRVN,Trevena,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201015,False,N/A,False,,US_PINK
US.TRWD,TRADEWINDS UNIVERSAL,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86792699365496,False,N/A,False,,US_PINK
US.TRX,TRX Gold,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,208033,False,N/A,False,,US_AMEX
US.TRXA,TREX ACQUISITION CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187278002,False,N/A,False,,US_PINK
US.TRYIY,Toray Industries (ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,75329431619508,False,N/A,False,,US_PINK
US.TS,Tenaris,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202081,False,N/A,False,,US_NYSE
US.TSAT,Telesat,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81385335517479,False,N/A,False,,US_NASDAQ
US.TSBK,Timberland Bancorp,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202985,False,N/A,False,,US_NASDAQ
US.TSCDY,TESCO PLC SPN/AD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,75368086325245,False,N/A,False,,US_PINK
US.TSCFY,TISCO FINANCIAL GROUP PUBLIC CO LTD UNSP ADR EACH REPR 10 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273389,False,N/A,False,,US_PINK
US.TSCHY,TRUSTCO GROUP HOLDINGS LIMITED SPON ADS EA REPR 20 ORD SHS(Delisted),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042828302,False,N/A,False,,US_PINK
US.TSCO,Tractor Supply,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202419,False,N/A,False,,US_NASDAQ
US.TSEM,Tower Semiconductor,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,207613,False,N/A,False,,US_NASDAQ
US.TSEOF,Trinseo,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,88106959362072,False,N/A,False,,US_PINK
US.TSGMY,TSUGAMI CORP ADR-EACH CNV INTO 10 ORD NPV,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187278007,False,N/A,False,,US_PINK
US.TSGO,TRADE SCH GO INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,88210038577516,False,N/A,False,,US_PINK
US.TSGTY,TSINGTAO BREWERY CO SPNS ADR EACH CNV INTO 5 ORD SER'H'CNY1,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275747,False,N/A,False,,US_PINK
US.TSHA,Taysha Gene Therapies,1,STOCK,N/A,,N/A,,N/A,N/A,2020-09-24,79555679442550,False,N/A,False,,US_NASDAQ
US.TSHTY,TOSHIBA TEC CORP UNSPON ADR EACH REP 0.5 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136031653,False,N/A,False,,US_PINK
US.TSHXY,TSHXY,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273395,False,N/A,False,,US_PINK
US.TSLA,Tesla,1,STOCK,N/A,,N/A,,N/A,N/A,2010-06-29,201335,False,N/A,False,,US_NASDAQ
US.TSLX,Sixth Street Specialty Lending,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,207207,False,N/A,False,,US_NYSE
US.TSM,Taiwan Semiconductor,1,STOCK,N/A,,N/A,,N/A,N/A,1997-10-08,202020,False,N/A,False,,US_NYSE
US.TSN,Tyson Foods,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202541,False,N/A,False,,US_NYSE
US.TSOI,THERAPEUTIC SOLUTIONS INTL INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80268644015065,False,N/A,False,,US_PINK
US.TSPG,TGI SOLAR POWER GROUP INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273401,False,N/A,False,,US_PINK
US.TSPH,CreateAI,1,STOCK,N/A,,N/A,,N/A,N/A,2021-04-15,84872848970503,False,N/A,False,,US_PINK
US.TSQ,Townsquare Media,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,210254,False,N/A,False,,US_NYSE
US.TSRR,TRADESTAR RESOURCES CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187278011,False,N/A,False,,US_PINK
US.TSRYY,TREASURY WINE ESTATES LTD SPON ADR EACH REPR 1 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513502,False,N/A,False,,US_PINK
US.TSSI,TSS Inc,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513387,False,N/A,False,,US_NASDAQ
US.TSTS,THAT MARKETING SOLUTION INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84713935180310,False,N/A,False,,US_PINK
US.TSTTD,TSTTD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275761,False,N/A,False,,US_PINK
US.TSUKY,Toyo Suisan Kaisha (ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136031658,False,N/A,False,,US_PINK
US.TSYHY,TRAVELSKY TECHNOLO,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,214588,False,N/A,False,,US_PINK
US.TT,Trane Technologies,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78692391015271,False,N/A,False,,US_NYSE
US.TTAEY,TTAEY,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275763,False,N/A,False,,US_PINK
US.TTAM,Titan America,1,STOCK,N/A,,N/A,,N/A,N/A,2025-02-07,86333137863451,False,N/A,False,,US_NYSE
US.TTAN,ServiceTitan,1,STOCK,N/A,,N/A,,N/A,N/A,2024-12-12,86152749236453,False,N/A,False,,US_NASDAQ
US.TTAPY,TTW PUBLIC COMPANY LIMITED UNSPON ADR EA REPR 50 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187273404,False,N/A,False,,US_PINK
US.TTC,The Toro,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203644,False,N/A,False,,US_NYSE
US.TTD,The Trade Desk,1,STOCK,N/A,,N/A,,N/A,N/A,2016-09-21,212059,False,N/A,False,,US_NASDAQ
US.TTDKY,TDK (ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512322,False,N/A,False,,US_PINK
US.TTE,TotalEnergies,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80693845780932,False,N/A,False,,US_NYSE
